text,published_on,id,code,username,like_count,reply_count,image_count,videos,url,repost_count,keyword,emotion,locale_context,lang_detect
"Depression made me miss out on a Grammy nomination. 😔🏆

I was honestly afraid to post this, but I promised myself I’d be honest about all parts of my music + mental health journey, not just the ones that are viral worthy…",1762620800,3761448783864491653_63472218032,DQzWb1rEW6F,2amricky,25,0,,"['https://instagram.fala4-3.fna.fbcdn.net/o1/v/t16/f2/m84/AQOt9ubVv2zfyR7IZYT4vl7m1zPOpCkikwck6HxPY8Tctq2XFVaW-3lowbnvyvKHayT-h-kytthE5W0FQfWCmOCtpwPRBn_-amZ3rBA.mp4?_nc_cat=107&_nc_oc=AdkB-1KaOAoEjCUQ31VZ4-Rf-Y-E9fl6rG_g6YlmrAjuZqwwvvCz5e9u8ely_pmeHm0&_nc_sid=5e9851&_nc_ht=instagram.fala4-3.fna.fbcdn.net&_nc_ohc=gJdCd7_ruugQ7kNvwEug8Tp&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy4xMjc2LmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTUxNjY5NDA5OTQ0ODMwMiwiYXNzZXRfYWdlX2RheXMiOjAsInZpX3VzZWNhc2VfaWQiOjEwMTY0LCJkdXJhdGlvbl9zIjoyMDQsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=12805ec31f3a03d2&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC83RjRBODRFQkZDNDY5Q0ZDRUE1NjNGNjJENDc1NkZBQl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSDl6YmlLd3FoV1BUdlFFQU4zak92aThMd1lOYnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm3Me-0JvbsQUVAigCQzMsF0Bpm7ZFocrBGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=VxFswcZ7FHgaYvebJPYkkA&_nc_zt=28&oh=00_AfgioFiZy6Cgn7kzUnk-4rAyOjvahBDqW0C6Za_8aGiuwQ&oe=69119E09', 'https://instagram.fala4-3.fna.fbcdn.net/o1/v/t16/f2/m84/AQOt9ubVv2zfyR7IZYT4vl7m1zPOpCkikwck6HxPY8Tctq2XFVaW-3lowbnvyvKHayT-h-kytthE5W0FQfWCmOCtpwPRBn_-amZ3rBA.mp4?_nc_cat=107&_nc_oc=AdkB-1KaOAoEjCUQ31VZ4-Rf-Y-E9fl6rG_g6YlmrAjuZqwwvvCz5e9u8ely_pmeHm0&_nc_sid=5e9851&_nc_ht=instagram.fala4-3.fna.fbcdn.net&_nc_ohc=gJdCd7_ruugQ7kNvwEug8Tp&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy4xMjc2LmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTUxNjY5NDA5OTQ0ODMwMiwiYXNzZXRfYWdlX2RheXMiOjAsInZpX3VzZWNhc2VfaWQiOjEwMTY0LCJkdXJhdGlvbl9zIjoyMDQsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=12805ec31f3a03d2&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC83RjRBODRFQkZDNDY5Q0ZDRUE1NjNGNjJENDc1NkZBQl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSDl6YmlLd3FoV1BUdlFFQU4zak92aThMd1lOYnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm3Me-0JvbsQUVAigCQzMsF0Bpm7ZFocrBGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=VxFswcZ7FHgaYvebJPYkkA&_nc_zt=28&oh=00_AfgioFiZy6Cgn7kzUnk-4rAyOjvahBDqW0C6Za_8aGiuwQ&oe=69119E09', 'https://instagram.fala4-3.fna.fbcdn.net/o1/v/t16/f2/m84/AQOt9ubVv2zfyR7IZYT4vl7m1zPOpCkikwck6HxPY8Tctq2XFVaW-3lowbnvyvKHayT-h-kytthE5W0FQfWCmOCtpwPRBn_-amZ3rBA.mp4?_nc_cat=107&_nc_oc=AdkB-1KaOAoEjCUQ31VZ4-Rf-Y-E9fl6rG_g6YlmrAjuZqwwvvCz5e9u8ely_pmeHm0&_nc_sid=5e9851&_nc_ht=instagram.fala4-3.fna.fbcdn.net&_nc_ohc=gJdCd7_ruugQ7kNvwEug8Tp&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy4xMjc2LmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTUxNjY5NDA5OTQ0ODMwMiwiYXNzZXRfYWdlX2RheXMiOjAsInZpX3VzZWNhc2VfaWQiOjEwMTY0LCJkdXJhdGlvbl9zIjoyMDQsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=12805ec31f3a03d2&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC83RjRBODRFQkZDNDY5Q0ZDRUE1NjNGNjJENDc1NkZBQl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSDl6YmlLd3FoV1BUdlFFQU4zak92aThMd1lOYnNwVEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm3Me-0JvbsQUVAigCQzMsF0Bpm7ZFocrBGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqB2XongEA&_nc_gid=VxFswcZ7FHgaYvebJPYkkA&_nc_zt=28&oh=00_AfgioFiZy6Cgn7kzUnk-4rAyOjvahBDqW0C6Za_8aGiuwQ&oe=69119E09']",https://www.threads.net/@2amricky/post/DQzWb1rEW6F,0,depression,sad,ru-RU,en
"I asked my therapist once:

What happens to a child who grows up with high-functioning depression — the kind no one notices.

She looked at me and said:",1762591019,3761208538920296472_74918249045,DQyfz0IgqAY,journal.flow.mind,537,0,,,https://www.threads.net/@journal.flow.mind/post/DQyfz0IgqAY,0,depression,sad,ru-RU,en
"I remember when I suffered from anxiety and depression praying for my own apartment so that I could cry out loud in peace.

NOW, I pray for my own house so that I can scream, shout, praise, and worship for the Lord at 3am without getting security called on me. 🤭",1762590725,3761206069725948511_63400558188,DQyfP4hDupf,niecysays,122,0,,,https://www.threads.net/@niecysays/post/DQyfP4hDupf,0,depression,sad,ru-RU,en
I went to psychologist and psychiatrist and I was diagnosed with panic disorder and depression. And now diagnosed with stage  2 cancer . There are some days I feel so down. Specially that I am lack of love from family. But I know I can survive ❤️,1762565869,3760997562930368908_63089725111,DQxv1tbkxGM,jessica_christy22,90,0,,,https://www.threads.net/@jessica_christy22/post/DQxv1tbkxGM,0,depression,sad,ru-RU,en
"Good morning, y’all. I didn't expect that last post to blow up. Thank you all for all the love. 🩷

At my highest, I was 353 lbs. Depression, being a first-gen lawyer, surviving DV, and the pressure of big law all played a part in getting me there.

I left big law and started treating my mind and body like they were my literal lifelines. I‘ve lost 125+ lbs with the help of Zepbound, exercise, and a high-protein, low-carb diet. 

If you're on a similar journey, I see you! Keep going 🩷🩷🩷",1762607682,3761348316778010303_71595955724,DQy_l2aERa_,attorneyshai,141,0,,,https://www.threads.net/@attorneyshai/post/DQy_l2aERa_,0,depression,sad,ru-RU,en
"Depression is real. So many people are fighting silent battles every day, pretending they’re okay when they’re not. Mental health matters, even when nobody talks about it.",1762626498,3761506156138289480_68958490573,DQzjetxEVlI,raniamargott,30,0,,,https://www.threads.net/@raniamargott/post/DQzjetxEVlI,0,depression,sad,ru-RU,en
"You are a bit wrong about it, not everyone who have depression are pretending to be ok some don't have energy to hide it anymore they just exist and emotional pain brain understands same as physical so imagine you are in pain all time day to day for years how long will you be able to hide it? I know it cuz I have depression and been in hospital for it",1762630824,3761542450708763531_75856794217,DQzru3uDFOL,rimvydas_blank,0,0,,,https://www.threads.net/@rimvydas_blank/post/DQzru3uDFOL,0,depression,sad,ru-RU,en
"Overheard some people talking about what happened to Emman Atienza. They said, “Depression daw. Pero mayaman, may pera naman. Tayo nga, baon na baon na sa utang, buhay pa rin.” People really don’t understand that depression isn’t about money — you can have everything and still feel empty. It’s not just about finances 🤦🏻‍♀️",1761393448,3751162587934564399_63130353741,DQOzn_MkyAv,angelrillo,5759,0,,,https://www.threads.net/@angelrillo/post/DQOzn_MkyAv,0,depression,sad,ru-RU,en
na para bang wala kang karapatan malungkot kasi mas maganda buhay mo sa ibang tao. Depression is not a competition kung sino mas nakakaawa na estado. It does not choose kung mahirap kaman or mayaman and hindi naman pinili or ginusto ng taong depressed na madepress sila diba?,1761425882,3751434663811595087_76999037468,DQPxfNmk7tP,itschyssa,23,0,,,https://www.threads.net/@itschyssa/post/DQPxfNmk7tP,0,depression,sad,ru-RU,tl
"Years ago I heard pastor saying ""yung depression, di yan sakit ng Kristyano. Sakit yan ng walang faith."" 😬",1761515081,3752182916513417171_63422484480,DQSbnuPEkfT,veeyy.ah,15,0,,,https://www.threads.net/@veeyy.ah/post/DQSbnuPEkfT,0,depression,sad,ru-RU,tl
"Effect rin ng old Catholic/Christian teaching. I have heard homilies from priests dismissing depression, telling us that “prayer will erase it.” Good thing my church now is educating people abount mental health’s serious issues through a medical standpoint",1761445739,3751601236081828594_62864095531,DQQXXKHkuLy,maramarjorie,60,0,,,https://www.threads.net/@maramarjorie/post/DQQXXKHkuLy,0,depression,sad,ru-RU,en
"there’s still so much stigma. some think
depression is fixed by “changing your mindset.” No.

it’s a real medical condition caused by brain chemical imbalances that affect how one feels, thinks, & functions.

some say, “you just need God.” but how do we explain devoted people who still suffer?

i read a comment the other day that made so much sense: If God can forgive a failing body, He will understand a failing mind.",1761488338,3751958576069034987_63255579559,DQRonI6k0Pr,ninibans_,22,0,,,https://www.threads.net/@ninibans_/post/DQRonI6k0Pr,0,depression,sad,ru-RU,en
"People really need to be educated about mental health. Mental health can affect anyone no matter what their status in life is. Depression isn’t something you can just dismiss as “you’re sad today, you’ll be fine tomorrow”. When you find yourself in that black hole, it’s hard to get out and one might even need meds and professional help.",1761467995,3751787932202886500_63446518124,DQRBz8bjOVk,gelzie,8,0,,,https://www.threads.net/@gelzie/post/DQRBz8bjOVk,0,depression,sad,ru-RU,en
Sad that you heard a priest saying that in a homily But pls dont generalize that this is an effect of old Catholic/Christian teaching. A lot of priests recognize that depression is prevalent in the youth these days and are doing steps to give support in the parishes to offer safe spaces.,1761485037,3751930888922820770_66400086905,DQRiUPQD3Ci,ambassadorsharon,0,0,,,https://www.threads.net/@ambassadorsharon/post/DQRiUPQD3Ci,0,depression,sad,ru-RU,en
"Because depression isn’t a poverty of possessions. It's a poverty of peace. You can fill your life with everything the world celebrates and still feel hollow if your soul hasn’t been heard. It’s not about what you have, but what’s missing within.",1761481044,3751897396390611899_63423458908,DQRas25k0u7,thebeauty_npn,1,0,,,https://www.threads.net/@thebeauty_npn/post/DQRas25k0u7,0,depression,sad,ru-RU,en
Pinagsasama nila yung emotional depression sa illness.,1761448014,3751620315046831428_63513931148,DQQbsyygWVE,derobbot,0,0,,,https://www.threads.net/@derobbot/post/DQQbsyygWVE,0,depression,sad,ru-RU,tl
"Ang generation ngyn have a lot to deal with depression that cannot be healed with money... in her case, allegedly there's childhood personal trauma (dunno about the veracity of it), how much the effect we don't know... mounting peer pressure from social media, from her own activities being displayed, and the various reactions, positive and negative... other factors that led to these may be too much for a young person that we of the older generation never experienced",1761404480,3751255126384429218_63207815697,DQPIqmWAcii,alexmateo0310,8,0,,,https://www.threads.net/@alexmateo0310/post/DQPIqmWAcii,0,depression,sad,ru-RU,en
"Yeah,  that’s why I will not accept na mas depressed ang mayaman for having everything yet still feeling nothing.  Sa tingin ng hindi nakakaintindi nagiging parang mas may karapatan silang maging depressed. When depression doesn’t care about your status in life and it also doesn’t have one reason. It’s an illness.",1761430353,3751472167994515406_63099493579,DQP6A-GE9_O,museumofmemory,10,0,,,https://www.threads.net/@museumofmemory/post/DQP6A-GE9_O,0,depression,sad,ru-RU,en
"Yall. 

The money is gone.  Stolen. 

The gold?  Most likely. 

They told you they were coming after it the first time and you still re-elected him.

Oh, and we ain’t getting it back either. 

You know what that means, right?

If it’s only a Depression, we’ll be lucky. 

It’s over.",1762569763,3761030229025483090_63431530249,DQx3REGkelS,gradyfrankjay,873,0,,,https://www.threads.net/@gradyfrankjay/post/DQx3REGkelS,0,depression,sad,ru-RU,en
High functioning depression.  Wow that’s a new one,1740055862,3572169938309557349_72503088369,DGS5aH6RSxl,007brenttfr,0,0,,,https://www.threads.net/@007brenttfr/post/DGS5aH6RSxl,0,depression,sad,kk-KZ,en
I didn't even realize that I was suffering from depression and anxiety and one night after drinking heavily I attempted suicide and tried blowing my head off.  Fortunately it was unsuccessful.,1740842636,3578769875477966213_68161773604,DGqWD2Yu62F,shaneleishman,0,0,,,https://www.threads.net/@shaneleishman/post/DGqWD2Yu62F,0,depression,sad,kk-KZ,en
"The conditions for a depression don’t exist. The closest we’ve come is the DotBomb startup stock crash of 2001 and the sub-prime mortgage crisis of 2008. A glaring over-valuation is Netflix, which touts a $500B debt portfolio.",1762612466,3761388450286248807_63239563497,DQzIt3pkaNn,bret_124,0,0,,,https://www.threads.net/@bret_124/post/DQzIt3pkaNn,0,depression,sad,kk-KZ,en
So just America is in a depression? Bro looks like dog shit by the way.,1762629739,3761533348524212787_63145395340,DQzpqapkkIz,rvaldez1023,0,0,,,https://www.threads.net/@rvaldez1023/post/DQzpqapkkIz,0,depression,sad,kk-KZ,en
"They used to teach about the Smoot-Hawley act in schools and how tarifs made the great depression much worse. 
Little Donnie must have missed that because he was getting his bone spurs treated!",1762630839,3761542573853607966_63969093442,DQzrwqaDYge,richardfarlie,0,0,,,https://www.threads.net/@richardfarlie/post/DQzrwqaDYge,0,depression,sad,kk-KZ,en
"Functional Depression is real.

You wake up, you show up, yoυ gο to work, γου joke, you laugh, you take care of everyone around you, you say you're fine, you stay busy to distract yourself, but mentally you're spiraling out of control, drowning in your own thoughts.",1757598421,3719327594291839899_69545526636,DOdtL29EsOb,nathanbaena,3278,0,,,https://www.threads.net/@nathanbaena/post/DOdtL29EsOb,0,depression,sad,kk-KZ,en
"Functional depression hits hardest because from the outside you look “fine,” but inside you’re burning out in silence. What finally helped me wasn’t pushing harder — it was building daily anchors that stopped the spiral and gave my nervous system a reset. I shared how I did it in my profile.",1757683049,3720037503505188964_74598787996,DOgOmZbjshk,disciplinereset_25,10,0,,,https://www.threads.net/@disciplinereset_25/post/DOgOmZbjshk,0,depression,sad,kk-KZ,en
"just like grief, it will not really go away but rather we just get used to it.

ang mahalaga dito is we don't succumb to the depression. if there are opportunities na pedeng makatulong para hindi ka nagooverthink or kung saan payapa ang isip at puso mo, go for it.

prayers will definitely help.",1757650916,3719767947339789160_69545526636,DOfRT1sEnNo,nathanbaena,1,0,,,https://www.threads.net/@nathanbaena/post/DOfRT1sEnNo,0,depression,sad,kk-KZ,en
"The clinical term is Dysmathia. An individual experiences low grade depression symptoms. Since mag internet naman na, there are free reaoirce and organizations offering free counseling services. Use that as needed.",1757631776,3719607395179291718_70860747659,DOeszf1k-RG,leoraphael.syllawyatt,2,0,,,https://www.threads.net/@leoraphael.syllawyatt/post/DOeszf1k-RG,0,depression,sad,kk-KZ,en
😂😂😂 спорт это жизнь все дела,1762449984,3760025452749039540_69270625193,DQuSzpRiKe0,kamiieso._,0,0,,,https://www.threads.net/@kamiieso._/post/DQuSzpRiKe0,0,жизнь,neutral,ru-RU,ru
"Это был божий план искупления, грех ведь пришел через дерево, непослушанием первого человека, и таким же образом был побежден, послушанием другого безгрешного Человека. Читайте библию, ""как непослушанием одного всем осуждение и смерть, так послушанием другого всем оправдание и жизнь"" написано.",1750510730,3659871726528310015_69070617338,DLKefHHNyr_,arman297705,0,0,,,https://www.threads.net/@arman297705/post/DLKefHHNyr_,0,жизнь,neutral,ru-RU,ru
"🚨 𝐁𝐑𝐄𝐀𝐊𝐈𝐍𝐆: The Finalissima between Spain 🇪🇸 and Argentina 🇦🇷 will be played at the Lusail Stadium in Doha 🇶🇦, per @gastonedul 🏟️

According to @marca, the match is now set for Friday, March 27 👀🏆",1762553202,3760891307963989193_63128839530,DQxXrfyDDzJ,433,638,0,,,https://www.threads.net/@433/post/DQxXrfyDDzJ,0,day,neutral,ru-RU,en
Just wanted to say your little man is the reason I got my 3 year old her flu and covid shots this year ❤️ Hoping you have a gentle day today.,1762555951,3760914367835604164_65060732556,DQxc7D9gQTE,deegeebee1,88,0,,,https://www.threads.net/@deegeebee1/post/DQxc7D9gQTE,0,day,neutral,ru-RU,en
That sweet baby knew every day how much you loved him.,1762532793,3760720099754808698_63059851418,DQwwwFtjpV6,staceyjoy,159,0,,,https://www.threads.net/@staceyjoy/post/DQwwwFtjpV6,0,day,neutral,ru-RU,en
"my only son lived for two months, one week, and two days. he’s been gone for 19 years, 8 months, and 2 days. the grief still hits hard even after all this time. it doesn’t get easier but it gets easier to handle the waves. my son’s obit ended with “remember him smiling” and i think you should do the same. he’s simply too perfect for this world. 💛",1762557619,3760928361754180806_63106422481,DQxgGs0DLzG,kaylieeebird,163,0,,,https://www.threads.net/@kaylieeebird/post/DQxgGs0DLzG,0,day,neutral,ru-RU,en
"i’m dreading when this day comes to pass for Momo. it will take years to get there but it’s going to shatter me when it does. 

i hope Momo and JJ are besties wherever is next. sending you so much love.",1762538506,3760768030415425280_63230973942,DQw7pknjo8A,pikachupirate,57,0,,,https://www.threads.net/@pikachupirate/post/DQw7pknjo8A,0,day,neutral,ru-RU,en
we really do. holding you in my heart today my friend. i wish neither of us was in this club,1762545368,3760825589696633488_63230973942,DQxIvK4ERqQ,pikachupirate,2,0,,,https://www.threads.net/@pikachupirate/post/DQxIvK4ERqQ,0,day,neutral,ru-RU,en
"Ready for Sunday!!!! 

Let’s squish those fish!",1762558145,3760932772132345756_63107528346,DQxhG4TEtec,circledawagons,65,0,,,https://www.threads.net/@circledawagons/post/DQxhG4TEtec,0,day,neutral,ru-RU,en
Day 830: Posting a photo of Avril everyday until AL8 releases!💛♥️,1762565387,3760993522011607928_63470368302,DQxu66CDBN4,avrilfan.lavigne,149,0,,,https://www.threads.net/@avrilfan.lavigne/post/DQxu66CDBN4,0,day,neutral,ru-RU,en
"I got a bad haircut and an eyebrow lift on Thursday. The mole I had checked using the Mole Mobile in early September was a tiny black one above my temple. It was positive and I was referred to a dermatologist. It turns out, above that one, in my hair, there was a larger one I didn't know about. I was scheduled for surgery 2 wks later. The cancer was everywhere, including an important nerve, necessitating an eyebrow lift after they cut it out. Get your moles checked. Wear sunscreen. Love, mom ✌🏽",1762558999,3760939932471868172_63064286012,DQxivE4kTsM,sophiesmithdore,894,0,,,https://www.threads.net/@sophiesmithdore/post/DQxivE4kTsM,0,day,neutral,ru-RU,en
"Well,easy ride to ST-Ephrem de Beauce,enjoying the day 😱😱😱😎😎😎🤗🤗🤗🚛🚛🚛",1762532938,3760721314022573679_67040546444,DQwxBwljkZv,denypoirier,420,0,,,https://www.threads.net/@denypoirier/post/DQwxBwljkZv,0,day,neutral,ru-RU,en
"Hello from Newark, Ohio. How's your day going, Deny?",1762533919,3760729551862000637_74782945965,DQwy5orDGv9,maya_meara09,0,0,,,https://www.threads.net/@maya_meara09/post/DQwy5orDGv9,0,day,neutral,ru-RU,en
"Men can ruin the workplace too. 

For example, by hiring their co-worker's ex-wife to be their ✨prey✨ for 30 days.",1762568127,3761016508231995212_63269640950,DQx0JZnjE9M,allie.oleander,83,0,,,https://www.threads.net/@allie.oleander/post/DQx0JZnjE9M,0,day,neutral,ru-RU,en
"Jakarta Day 3 🇮🇩 . Honestly, rakyat Indonesia semua memang baik banget 😍 Pergi mana2 pun diaorang super friendly & very polite. I’m falling in love with this city ❤️
#holidayjakarta",1762508302,3760514654096433598_71719673064,DQwCCdiEaG-,nurazrinaibrahim,789,0,,,https://www.threads.net/@nurazrinaibrahim/post/DQwCCdiEaG-,0,day,neutral,ru-RU,id
"Enjoy Jakarta, semoga the traffic doesnt trumatize you. Ive never been to KL, but I fell in in love with Penang and the city’s vibe. Hope to visit KL one day!",1762514041,3760562800025638483_64978164243,DQwM_E7E5ZT,kulaluiini,21,0,,,https://www.threads.net/@kulaluiini/post/DQwM_E7E5ZT,0,day,neutral,ru-RU,en
"Thank you ❤️. Day 3 kami jalan kaki aja around Jakarta, elak macet 😂. Dekat Malaysia pun banyak tempat menarik u can go. I’m actually from Johor Bahru 🫰🏻.",1762516703,3760585131850689209_71719673064,DQwSEDDk2q5,nurazrinaibrahim,7,0,,,https://www.threads.net/@nurazrinaibrahim/post/DQwSEDDk2q5,0,day,neutral,ru-RU,id
"Insya Allah, orang baik akan ketemu orang baik, Kak.... enjoy holidaynya yah....",1762514723,3760568518866115415_68106591382,DQwOSTAiBtX,the.astrid,26,0,,,https://www.threads.net/@the.astrid/post/DQwOSTAiBtX,0,day,neutral,ru-RU,id
Enjoy Jakarta and have a grrrreat holiday🫰🏼,1762518754,3760602334125840495_63148158671,DQwV-X7E1hv,estikoma,5,0,,,https://www.threads.net/@estikoma/post/DQwV-X7E1hv,0,day,neutral,ru-RU,en
Happy holiday di Indonesia 🥰🇮🇩,1762521112,3760622115436498527_67505158816,DQwaeOtEg5f,lusymardiani,1,0,,,https://www.threads.net/@lusymardiani/post/DQwaeOtEg5f,0,day,neutral,ru-RU,id
Alhamdulillah.. enjoy your holiday sist,1762570488,3761036315824676175_69740365663,DQx4po4Et1P,yunidaihatsujambi,1,0,,,https://www.threads.net/@yunidaihatsujambi/post/DQx4po4Et1P,0,day,neutral,ru-RU,so
"🎉New wallpapers every day!
🗓️04Nov2025",1762258642,3758420356303182940_65144480762,DQol2auDFxc,amee_digitalart,425,0,,,https://www.threads.net/@amee_digitalart/post/DQol2auDFxc,0,day,neutral,ru-RU,en
life goes on ❤️ or anything motivational i can look at everyday. do you have for phone wallpaper?,1762337301,3759080197237903181_71762301061,DQq74Xekg9N,humpiedumpie_0,0,0,,,https://www.threads.net/@humpiedumpie_0/post/DQq74Xekg9N,0,day,neutral,ru-RU,en
"Quotes of the day 💌 
4k wallpapers 🔥

#android #ios #wallpapers #4kwallpapers",1762159744,3757590739573066307_74938223398,DQlpN57jMpD,wallpapernest07,395,0,,,https://www.threads.net/@wallpapernest07/post/DQlpN57jMpD,0,day,neutral,ru-RU,en
Jaguars wide receiver Brian Thomas Jr. will miss Sunday’s game vs. the Texans due to his high ankle sprain.,1762546298,3760833395556728577_63409959873,DQxKgwplb8B,adamschefter,89,0,,,https://www.threads.net/@adamschefter/post/DQxKgwplb8B,0,day,neutral,ru-RU,en
Giants expected to start Younghoe Koo at kicker this Sunday against Chicago.,1762539085,3760772882235562344_63163935326,DQw8wLOkplo,nfloncbs,54,0,,,https://www.threads.net/@nfloncbs/post/DQw8wLOkplo,0,day,neutral,ru-RU,en
Duty day 🤓 vs off day 💅,1762576959,3761090594110991885_66799171063,DQyE_feDG4N,kay1akim,7723,0,,,https://www.threads.net/@kay1akim/post/DQyE_feDG4N,0,day,neutral,ru-RU,en
평상시에는 보통 그냥 일반 우리가 떠올리는 유니폼 ACU army comabat uniform 군복입어요 ㅋㅋ 한달에 첫 금요일만 pay day activity 라고 정복 입는날이에요!,1762602374,3761303791791634695_66799171063,DQy1d7SEfkH,kay1akim,1,0,,,https://www.threads.net/@kay1akim/post/DQy1d7SEfkH,0,day,neutral,ru-RU,ko
"Duty day 므찌다!!!
오른쪽 가슴에 그건 공수휘장이야? 😲",1762586746,3761172690398009473_67099073154,DQyXqJmEtiB,cruelkindness55,0,0,,,https://www.threads.net/@cruelkindness55/post/DQyXqJmEtiB,0,day,neutral,ru-RU,ko
Long day at work....🥵,1762576526,3761086959192972227_75489356826,DQyEKmMDRvD,dakjen,654,0,,,https://www.threads.net/@dakjen/post/DQyEKmMDRvD,0,day,neutral,ru-RU,tl
"Good morning
How are you doing today you look very beautiful seriously I like you for real",1762579335,3761110524890069978_78243321805,DQyJhhdDjva,chri.stabel9878,21,0,,,https://www.threads.net/@chri.stabel9878/post/DQyJhhdDjva,0,day,neutral,ru-RU,en
Day1,1762588571,3761188002518227354_63467949070,DQybI-Hj1ma,mappizz_,41,0,,,https://www.threads.net/@mappizz_/post/DQybI-Hj1ma,0,day,neutral,ru-RU,so
❤️🐉 DAY1,1762607046,3761342982134529922_63386001259,DQy-YOIiX-C,stubbornlibra239,27,0,,,https://www.threads.net/@stubbornlibra239/post/DQy-YOIiX-C,0,day,neutral,ru-RU,so
"Didn’t expect to see this today! 

Started the day down $1500

Now up $200 

Thanks to $OSCR and $RDDT!",1762547746,3760845536253628296_64105642686,DQxNRbjgs-I,beat.themarket,7,0,,,https://www.threads.net/@beat.themarket/post/DQxNRbjgs-I,0,day,neutral,ru-RU,en
"After years of lobbying my colleagues at the Cap about play, recess, & the importance of physical activity during the school day (and HB 1493, my current version of a bill to set a statewide minimum time for recess to at least 30 minutes, all day pre-K to 5th, which is currently in the Senate), I’m sure some of them see me this way! Lol",1762608843,3761358053225404884_63387119638,DQzBziLjhnU,reprosecrants,11,0,,,https://www.threads.net/@reprosecrants/post/DQzBziLjhnU,0,day,neutral,ru-RU,en
